id,XINGBIE,CSNY,HYZK,ZHIYE,ZHICHEN,ZHIWU,XUELI,DWJJLX,DWSSHY,GRJCJS,GRZHZT,GRZHYE,GRZHSNJZYE,GRZHDNGJYE,GRYJCE,DWYJCE,DKFFE,DKYE,DKLL,label
train_3124,1,341856000,90,90,999,0,99,110,18,9127.5,1,46279.585,21607.75,4485.45,1079.505,1079.505,250237,237.0,2.708,1
train_3131,1,31507200,90,90,999,0,99,190,5,2569.5,1,210354.615,195153.58,2476.2,516.9,516.9,125237,77313.775,2.708,1
train_3151,2,339177600,90,90,999,0,99,110,15,6394.5,1,50060.335,29167.94,7626.0,975.9,975.9,300237,243237.0,2.708,1
train_3183,1,273427200,90,90,999,0,99,110,16,7241.0,1,1917.96,1684.0,435.27,1077.48,1077.48,350237,263351.51,2.708,1
train_3205,1,536428800,90,90,999,0,99,190,9,4894.5,1,14420.525,6804.115,2531.38,795.9,795.9,125237,111183.08,2.708,1
train_3209,1,289065600,90,90,999,0,99,150,14,6046.5,2,26849.725,26449.975,237.0,934.14,934.14,150237,34704.555,2.708,1
train_3230,1,496944000,90,90,999,0,99,110,18,6649.5,1,85211.815,61598.185,6393.0,1006.5,1006.5,150237,135198.0,2.708,1
train_3256,1,1330531200,90,90,999,0,99,110,18,1635.0,1,19638.05,24272.645,4003.56,404.76,404.76,200237,166505.165,2.708,1
train_3280,2,31507200,90,90,999,0,99,190,15,5787.5,1,3557.585,3328.69,3466.96,903.06,903.06,125237,55759.055,2.708,1
train_3300,2,352224000,90,90,999,0,99,900,9,8345.0,1,51167.135,36115.42,1868.095,1209.96,1209.96,350237,193324.985,2.708,1
train_3325,2,31507200,90,90,999,0,99,190,5,11537.0,1,173474.2,140798.06,11085.0,1593.0,1593.0,125237,79147.965,2.979,1
train_3334,1,323366400,90,90,999,0,99,110,18,4242.0,1,2523.61,9332.505,1596.775,717.62,717.62,300237,149582.805,2.708,1
train_3340,2,128880000,90,90,999,0,99,190,12,8082.0,1,53351.28,23826.765,7768.2,1178.4,1178.4,125237,237.0,2.708,1
train_3347,1,396979200,90,90,999,0,99,110,18,4510.0,1,28511.06,50305.56,-7766.795,749.785,749.785,150237,142200.79,2.979,1
train_3350,2,31507200,90,90,999,0,99,110,18,4076.5,1,32488.555,12910.01,3923.35,697.775,697.775,125237,36941.235,2.708,1
train_3356,2,278697600,90,90,999,0,99,110,15,4708.0,1,19691.74,21483.01,-13492.26,773.52,773.52,150237,123394.63,2.708,1
train_3362,1,94665600,90,90,999,0,99,900,16,12811.5,1,9662.91,2559.27,3433.945,1745.94,1745.94,350237,275861.915,2.708,1
train_3364,2,412876800,90,90,999,0,99,150,15,2362.0,1,2291.395,280.36,1427.0,385.75,385.75,248737,202108.135,2.708,1
train_3368,2,328636800,90,90,999,0,99,190,5,5156.0,1,237.0,1271.91,-777.395,827.28,827.28,350237,305413.355,2.708,1
train_3381,1,215625600,90,90,999,0,99,900,18,4514.0,1,237.0,66240.705,-825.255,750.24,750.24,150237,81807.065,2.979,1
train_3396,1,128880000,90,90,999,0,99,110,18,4396.0,1,4234.105,35810.94,-11820.35,736.085,736.085,300237,274297.455,2.979,1
train_3398,1,31507200,90,90,999,0,99,190,14,2999.5,1,6774.115,6418.96,2889.0,568.5,568.5,250237,172703.865,2.708,1
train_3415,1,152467200,90,90,999,0,99,110,13,9127.5,1,42757.625,3900.87,8771.88,1303.86,1303.86,200237,14112.38,2.708,1
train_3423,2,460137600,90,90,999,0,99,110,18,4429.0,1,15408.3,18305.6,2741.155,740.065,740.065,125237,237.0,2.708,1
train_3425,1,31507200,90,90,999,0,99,900,5,4266.0,1,1203.96,257.075,1197.64,720.48,720.48,125237,56130.745,2.708,1
train_3430,2,486403200,90,90,999,0,99,900,14,6517.5,1,37527.3,33110.44,1146.125,990.66,990.66,200237,183285.595,2.708,1
train_3433,1,31507200,90,90,999,0,99,110,18,1602.0,1,609.66,842.335,-10.385,400.8,400.8,212737,175486.055,2.708,1
train_3437,1,194457600,90,90,999,0,99,110,16,12811.5,1,48512.885,27944.39,8896.33,1745.94,1745.94,115237,40186.5,2.708,1
train_3442,1,491673600,90,90,999,0,99,190,14,7276.0,1,8228.735,15270.395,6482.325,1081.68,1081.68,200237,237.0,2.708,1
train_3464,2,449596800,90,90,999,0,99,900,16,12811.5,1,40867.555,80544.52,12308.52,1745.94,1745.94,150237,237.0,2.708,1
train_3506,1,310233600,90,90,999,0,99,190,16,12811.5,1,76166.965,39587.86,15392.28,1745.94,1745.94,250237,219360.03,2.708,1
train_3520,2,239212800,90,90,999,0,99,110,18,4321.5,1,276.6,16288.315,-12394.11,727.15,727.15,125237,237.0,2.979,1
train_3537,1,496944000,90,90,999,0,99,110,18,1607.0,1,1227.495,5855.63,-1327.365,401.4,401.4,260237,230786.0,2.708,1
train_3550,1,596908800,90,90,999,0,99,150,7,3637.0,1,14659.515,7067.6,2141.0,475.0,475.0,45237,39127.64,2.708,1
train_3564,2,707328000,90,90,999,0,99,900,14,9277.0,1,39607.695,18915.28,5433.74,1321.8,1321.8,200237,181527.985,2.708,1
train_3578,2,631123200,90,90,999,0,99,900,16,1192.0,1,7742.07,3997.195,1153.8,351.6,351.6,80237,74101.01,2.708,1
train_3595,1,333907200,90,90,999,0,99,900,14,12811.5,1,2248.92,27378.48,-22093.21,1242.96,1242.96,125237,105594.37,2.708,1
train_3596,1,383760000,90,90,999,0,99,190,20,5743.5,1,34499.8,14381.24,6709.46,897.78,897.78,100237,5010.54,2.708,1
train_3614,2,31507200,90,90,999,0,99,150,8,787.0,2,732.15,724.71,237.0,292.0,292.0,60237,30248.72,2.708,1
train_3618,2,312825600,90,90,999,0,99,110,15,5558.0,1,6449.16,1659.645,2204.95,875.52,875.52,300237,143076.485,2.708,1
train_3626,2,441734400,90,90,999,0,99,110,18,6408.0,1,5741.06,16285.01,-2342.93,977.54,977.54,350237,296070.42,2.708,1
train_3634,1,233942400,90,90,999,0,99,150,14,2237.0,1,7675.4,3759.885,1197.0,357.0,357.0,200237,173115.825,2.708,1
train_3641,2,686246400,90,90,999,0,99,900,14,8425.5,1,40427.685,34598.575,-14652.04,1219.62,1219.62,150237,125653.765,2.708,1
train_3654,2,476035200,90,90,999,0,99,110,18,4522.5,1,39361.89,18223.935,5608.82,751.265,751.265,125237,237.0,2.708,1
train_3683,1,457459200,90,90,999,0,99,900,16,7530.5,1,25968.615,9723.39,6149.9,1112.22,1112.22,125237,91671.255,2.708,1
train_3687,2,315504000,90,90,999,0,99,900,16,12811.5,1,121429.89,79496.63,12308.52,1745.94,1745.94,125237,99063.575,2.708,1
train_3718,1,247161600,90,90,999,0,99,190,20,5758.5,1,2887.32,1585.825,1546.885,899.58,899.58,300237,203570.43,2.708,1
train_3737,2,336585600,90,90,999,0,99,190,15,4141.5,1,13959.51,14149.84,40.22,705.54,705.54,250237,211574.005,2.708,1
train_3753,1,31507200,90,90,999,0,99,110,18,7562.5,1,10025.51,8631.065,760.34,1116.06,1116.06,145237,111758.525,2.708,1
train_3791,2,31507200,90,90,999,0,99,110,16,6187.5,1,54446.555,34481.385,5679.48,951.06,951.06,125237,82736.455,2.708,1
train_3821,1,654710400,90,90,999,0,99,900,14,1987.0,1,26435.97,21196.465,1637.0,412.0,412.0,190237,169184.305,2.708,1
train_3822,2,488995200,90,90,999,0,99,110,18,1668.0,1,237.0,808.65,-291.465,408.72,408.72,300237,276704.9,2.979,1
train_3825,2,328636800,90,90,999,0,99,190,15,6112.0,1,4389.78,3086.5,2970.745,942.0,942.0,297237,28154.69,2.979,1
train_3827,1,528480000,90,90,999,0,99,190,15,4665.0,1,63394.67,45977.36,5191.08,768.36,768.36,200237,160236.92,2.708,1
train_3859,2,31507200,90,90,999,0,99,110,18,6145.0,1,40660.52,14537.615,7947.58,946.015,946.015,300237,237.0,2.708,1
train_3864,2,512668800,90,90,999,0,99,110,18,4423.5,1,21484.525,1715.81,4288.44,739.355,739.355,250237,206486.965,2.708,1
train_3877,1,481132800,90,90,999,0,99,110,18,2223.0,1,22355.385,24679.52,4156.28,475.32,475.32,250237,215457.075,2.708,1
train_3919,2,394300800,90,90,999,0,99,110,16,8652.0,1,90856.545,61084.06,7940.28,1246.8,1246.8,250237,214326.99,2.708,1
train_3935,2,347126400,90,90,999,0,99,110,18,4601.5,1,20685.875,7494.84,3616.335,760.74,760.74,200237,108560.75,2.708,1
train_3967,1,649436400,90,90,999,0,99,900,14,8148.5,1,19285.505,31335.3,-11092.96,1186.38,1186.38,300237,267736.935,2.708,1
train_4001,1,625852800,90,90,999,0,99,150,7,3337.0,1,4137.945,5888.755,1973.0,454.0,454.0,50237,237.0,2.292,1
train_4025,1,307555200,90,90,999,0,99,110,15,7675.5,1,44751.94,16599.575,9163.2,1129.62,1129.62,200237,237.0,2.708,1
train_4030,1,312825600,90,90,999,0,99,150,14,2409.5,1,10206.445,4537.01,1453.6,389.075,389.075,150237,129493.64,2.708,1
train_4032,1,304963200,90,90,999,0,99,150,15,5672.0,1,17578.92,12627.8,6759.0,889.2,889.2,250237,212554.11,2.708,1
train_4061,2,291744000,90,90,999,0,99,190,18,11305.0,1,26321.935,17294.215,10289.215,1565.16,1565.16,220237,8644.915,2.708,1
train_4075,1,562694400,90,90,999,0,99,170,6,3537.0,1,4142.125,6789.89,715.34,633.0,633.0,200237,182283.745,2.708,1
train_4089,1,402249600,90,90,999,0,99,170,14,1192.0,1,7641.585,8983.17,1001.0,332.5,332.5,150237,116487.0,2.708,1
train_4107,1,431193600,90,90,999,0,99,110,18,4944.5,1,1736.905,5083.665,-1336.25,801.935,801.935,350237,319477.735,2.708,1
train_4109,1,638899200,90,90,999,0,99,190,14,4544.0,1,3912.485,941.46,1539.36,753.84,753.84,100237,63270.77,2.708,1
train_4112,1,465408000,90,90,999,0,99,900,16,1192.0,1,466.2,518.635,234.115,351.6,351.6,78737,68270.36,2.708,1
train_4113,1,257529600,90,90,999,0,99,190,16,8550.5,1,35623.295,27943.41,3560.58,1234.62,1234.62,350237,314439.135,2.708,1
train_4132,2,391708800,90,90,999,0,99,900,17,3217.5,1,24186.875,11850.67,3098.28,594.66,594.66,250237,213754.1,2.708,1
train_4148,1,549471600,90,90,999,0,99,150,13,2997.0,1,899.4,289.56,896.105,568.2,568.2,125237,97647.74,2.708,1
train_4156,1,770400000,90,90,999,0,99,150,4,1487.0,1,1137.0,17635.795,1043.935,387.0,387.0,150237,145695.255,2.708,1
train_4170,1,557420400,90,90,999,0,99,900,18,1791.5,2,331.995,330.57,237.0,345.815,345.815,78737,68661.265,2.708,1
train_4172,2,31507200,90,90,999,0,99,110,18,9127.5,1,174067.33,144080.525,5940.465,1303.86,1303.86,200237,126934.185,2.708,1
train_4179,1,431193600,90,90,999,0,99,190,5,2743.5,1,838.56,847.505,228.65,537.78,537.78,350237,322094.43,2.708,1
train_4200,1,86716800,90,90,999,0,99,900,18,5766.0,1,70114.165,66809.23,1005.585,900.48,900.48,200237,165821.085,2.708,1
train_4204,1,433785600,90,90,999,0,99,110,18,4508.5,1,237.0,43479.08,4337.68,749.6,749.6,250237,237.0,2.708,1
train_4243,2,578415600,90,90,999,0,99,900,16,1192.0,1,4893.99,1191.9,1153.8,351.6,351.6,65237,59646.475,2.708,1
train_4259,1,55094400,90,90,999,0,99,190,15,5517.5,1,2668.9,292.195,2066.005,870.66,870.66,300237,196893.845,2.708,1
train_4276,1,502214400,90,90,999,0,99,900,16,1192.0,1,466.2,966.275,-3044.925,351.6,351.6,250237,231062.125,2.708,1
train_4281,1,407520000,90,90,999,0,99,190,10,7237.0,1,16292.795,13134.68,4717.0,797.0,797.0,107737,96862.005,2.708,1
train_4292,1,31507200,90,90,999,0,99,190,17,7076.0,1,8696.01,31289.905,8100.24,1057.68,1057.68,350237,251799.59,2.708,1
train_4305,2,31507200,90,90,999,0,99,900,15,6790.0,1,25342.65,4110.28,8100.6,1023.36,1023.36,250237,237.0,2.708,1
train_4306,1,378662400,90,90,999,0,99,900,16,12734.5,1,23662.905,10050.825,12234.6,1736.7,1736.7,250237,168292.49,2.708,1
train_4313,1,289065600,90,90,999,0,99,170,14,1192.0,1,523.5,3556.34,414.825,284.75,284.75,65237,21454.975,2.708,1
train_4328,1,523206000,90,90,999,0,99,190,15,4300.0,1,237.0,1797.11,232.725,724.56,724.56,350237,322094.43,2.708,1
train_4347,1,567964800,90,90,999,0,99,900,16,12638.5,1,101298.36,78191.195,7694.095,1725.18,1725.18,145237,110598.135,2.708,1
train_4362,1,310233600,90,90,999,0,99,900,18,3578.75,1,2683.755,3540.26,-10367.44,638.01,638.01,210237,179846.885,2.708,1
train_4378,1,339177600,90,90,999,0,99,110,12,5690.0,1,34748.745,28907.195,6780.6,891.36,891.36,250237,205792.52,2.708,1
train_4383,2,389030400,90,90,999,0,99,190,15,5319.5,1,4519.32,49189.915,-57526.335,846.9,846.9,125237,237.0,2.708,1
train_4387,2,649436400,90,90,999,0,99,900,15,4497.0,1,30408.05,24807.79,-6526.435,748.2,748.2,150237,148930.47,2.708,1
train_4395,2,428515200,90,90,999,0,99,150,15,6244.5,1,5154.89,633.025,3366.84,957.9,957.9,300237,195409.085,2.708,1
train_4416,2,549471600,90,90,999,0,99,110,12,3919.5,1,2630.83,34252.41,1649.68,678.9,678.9,325237,264171.43,2.708,1
train_4431,1,452188800,90,90,999,0,99,110,18,1743.0,1,237.0,1136.975,-569.25,417.72,417.72,300237,269312.52,2.708,1
train_4437,1,307555200,90,90,999,0,99,190,5,12811.5,1,53599.09,34765.465,4526.74,1745.94,1745.94,150237,125683.35,2.708,1
train_4445,1,396979200,90,90,999,0,99,110,18,1937.0,1,13053.555,10699.82,5362.92,441.0,441.0,200237,43001.155,2.708,1
train_4487,1,441734400,90,90,999,0,99,110,12,5110.5,1,12737.19,47037.865,-48714.8,821.82,821.82,200237,168138.18,2.708,1
train_4515,1,349804800,90,90,999,0,99,190,20,5943.5,1,1606.56,14069.955,-16242.645,921.78,921.78,250237,83631.995,2.708,1
train_4518,1,638899200,90,90,999,0,99,110,18,3757.5,1,237.0,282.01,230.535,659.515,659.515,300237,262729.32,2.708,1
train_4525,1,365443200,90,90,999,0,99,190,12,5206.5,1,46574.175,66449.155,-6211.315,833.34,833.34,300237,287238.07,2.708,1
train_4541,1,544204800,90,90,999,0,99,900,5,5655.5,1,6993.64,935.415,2248.68,887.22,887.22,175237,159197.865,2.708,1
train_4577,1,417974400,90,90,999,0,99,900,14,4201.0,1,3548.525,316.605,-5341.8,633.4,633.4,150237,131006.39,2.708,1
train_4593,2,378662400,90,90,999,0,99,110,16,8806.5,1,40094.24,20947.18,5336.875,1265.34,1265.34,125237,99403.77,2.708,1
train_4614,1,383760000,90,90,999,0,99,110,5,6497.5,1,4741.63,10932.85,1677.42,988.26,988.26,350237,320134.565,2.708,1
train_4620,1,99763200,90,90,999,0,99,900,15,5187.0,1,34588.805,12792.69,4989.0,831.0,831.0,250237,158570.26,2.708,1
train_4642,1,473356800,90,90,999,0,99,900,16,12533.5,1,2696.295,2212.055,538.195,1712.58,1712.58,350237,304105.325,2.708,1
train_4661,1,581094000,90,90,999,0,99,900,14,6687.0,1,45694.695,35940.62,6429.0,1011.0,1011.0,210237,171207.63,2.708,1
train_4668,1,262800000,90,90,999,0,99,110,18,5102.0,1,16289.885,10737.745,5835.59,820.81,820.81,225237,35399.025,2.979,1
train_4679,1,202406400,90,90,999,0,99,900,15,6050.5,1,16767.725,31508.39,-3153.445,934.62,934.62,150237,140127.53,2.979,1
train_4687,1,241891200,90,90,999,0,99,110,16,9128.5,1,31387.835,38763.875,-30761.4,1303.98,1303.98,250237,187283.6,2.979,1
train_4717,1,591638400,90,90,999,0,99,110,9,3631.0,2,9747.655,9604.795,237.0,474.58,474.58,250237,154973.365,2.708,1
train_4720,1,289065600,90,90,999,0,99,900,17,3712.5,1,13721.38,8538.18,3573.48,654.06,654.06,300237,200279.16,2.708,1
train_4734,1,307555200,90,90,999,0,99,150,12,3427.0,1,11073.395,11364.315,3999.0,619.8,619.8,250237,216332.235,2.979,1
train_4742,1,470678400,90,90,999,0,99,900,18,6763.5,1,10762.575,2678.545,4884.18,1020.18,1020.18,300237,169142.59,2.708,1
train_4761,2,307555200,90,90,999,0,99,190,16,8408.0,1,4681.695,5952.81,5148.115,1217.52,1217.52,300237,155014.735,2.708,1
train_4781,1,557420400,90,90,999,0,99,190,18,2658.0,1,4687.585,7965.91,2561.16,527.52,527.52,62237,46826.715,2.708,1
train_4818,1,688924800,90,90,999,0,99,110,18,5638.0,1,6497.945,28285.29,2871.72,885.12,885.12,150237,131420.885,2.708,1
train_4824,2,152467200,90,90,999,0,99,900,14,1192.0,1,15289.145,12678.755,905.5,303.85,303.85,90237,71976.745,2.708,1
train_4838,1,325958400,90,90,999,0,99,900,15,6719.0,1,41081.935,31638.515,2138.56,1014.84,1014.84,189737,145205.895,2.708,1
train_4842,1,31507200,90,90,999,0,99,190,20,6397.5,1,4673.25,1719.385,2551.335,976.26,976.26,295237,179352.065,2.708,1
train_4865,2,581094000,90,90,999,0,99,150,14,1192.0,1,11059.115,8778.215,771.8,303.85,303.85,50237,237.0,2.708,1
train_4867,1,494352000,90,90,999,0,99,110,5,4846.0,1,54995.775,38391.89,3067.28,790.08,790.08,70237,54482.665,2.708,1
train_4869,2,76176000,90,90,999,0,99,110,18,5730.5,1,95977.7,67571.115,6975.64,896.275,896.275,100237,12361.71,2.708,1
train_4874,1,31507200,90,90,999,0,99,190,12,7327.0,1,237.0,1510.375,223.205,1087.8,1087.8,250237,160409.51,2.708,1
train_4875,2,412876800,90,90,999,0,99,190,9,2137.0,1,9071.975,6271.37,5004.36,465.0,465.0,250237,165517.385,2.708,1
train_4901,2,591638400,90,90,999,0,99,110,16,3680.5,1,28855.935,26459.645,871.04,650.22,650.22,150237,136205.29,2.708,1
train_4906,1,433785600,90,90,999,0,99,110,16,3857.5,1,53146.285,33311.555,3712.68,671.46,671.46,165237,133153.55,2.979,1
train_4932,1,370713600,90,90,999,0,99,190,15,5025.5,1,22061.3,41025.22,-4932.04,811.62,811.62,150237,138983.27,2.708,1
train_4946,2,336585600,90,90,999,0,99,190,15,6785.5,1,60103.945,34563.595,6523.56,1022.82,1022.82,250237,178362.115,2.708,1
train_4966,2,541526400,90,90,999,0,99,150,14,1192.0,1,332.5,7007.51,224.945,284.75,284.75,250237,231772.43,2.979,1
train_4974,1,344448000,90,90,999,0,99,190,5,10141.5,1,72880.2,37873.635,9745.32,1425.54,1425.54,68237,12923.225,2.708,1
train_4985,2,446918400,90,90,999,0,99,190,15,5428.5,1,517.305,1910.29,-743.845,859.98,859.98,150237,101760.9,2.708,1
train_5006,1,389030400,90,90,999,0,99,170,10,1737.0,2,3009.265,2967.625,237.0,387.0,387.0,250237,225382.78,2.708,1
train_5014,2,436464000,90,90,999,0,99,150,14,1192.0,1,8613.895,6482.505,657.2,284.75,284.75,102737,100835.685,2.708,1
train_5041,1,255110400,90,90,999,0,99,110,18,7855.5,1,1090.08,1663.15,-459.455,1151.22,1151.22,300237,229569.52,2.708,1
train_5048,1,336585600,90,90,999,0,99,110,0,2629.5,2,6363.21,6271.19,237.0,524.1,524.1,250237,245513.74,3.25,1
train_5049,2,978278400,90,90,999,0,99,110,6,4770.5,1,7218.88,6683.635,2775.76,554.345,554.345,250237,199543.805,2.708,1
train_5064,1,446918400,90,90,999,0,99,190,5,2467.0,1,4678.615,17097.855,-2844.78,504.6,504.6,300237,281616.88,2.708,1
train_5067,1,378662400,90,90,999,0,99,150,15,5517.0,1,1504.2,282.22,1500.46,870.6,870.6,350237,318819.125,2.708,1
train_5087,1,1330531200,90,90,999,0,99,110,18,2575.5,1,17764.0,22198.52,-1695.245,517.62,517.62,300237,243148.28,2.708,1
train_5089,1,412876800,90,90,999,0,99,110,18,3576.5,1,13773.15,8973.55,1787.25,637.71,637.71,230237,180577.21,2.708,1
train_5109,2,552063600,90,90,999,0,99,900,16,12811.5,1,79166.46,49435.45,9450.075,1745.94,1745.94,125237,92923.25,2.708,1
train_5146,1,268070400,90,90,999,0,99,190,5,5521.5,1,9314.865,11878.355,5310.12,871.14,871.14,135237,237.0,2.708,1
train_5160,1,767721600,90,90,999,0,99,900,14,6193.5,1,13979.355,24452.37,-8995.95,951.78,951.78,150237,146979.11,2.708,1
train_5185,1,31507200,90,90,999,0,99,150,15,7504.0,1,49387.0,27249.215,6976.98,1109.04,1109.04,205237,51615.725,2.708,1
train_5204,2,454867200,90,90,999,0,99,900,14,2737.0,1,2868.43,366.435,2237.0,487.0,487.0,150237,117424.515,2.708,1
train_5233,1,431193600,90,90,999,0,99,150,3,4237.0,2,330.785,329.375,237.0,517.0,517.0,125237,111548.88,2.708,1
train_5245,1,567964800,90,90,999,0,99,110,4,987.0,2,322.23,320.95,237.0,289.5,289.5,135237,112564.25,2.708,1
train_5256,2,31507200,90,90,999,0,99,190,13,4403.0,2,9801.34,9657.675,237.0,736.92,736.92,100237,2515.295,2.708,1
train_5293,1,396979200,90,90,999,0,99,110,18,8168.5,1,54470.59,31566.295,4620.33,1188.825,1188.825,300237,279445.74,2.979,1
train_5301,1,360172800,90,90,999,0,99,190,18,3439.0,1,2542.44,63691.045,-71170.97,621.24,621.24,150237,140737.0,2.979,1
train_5310,1,31507200,90,90,999,0,99,110,7,7502.5,1,37013.06,23616.915,7956.36,1108.86,1108.86,125237,237.0,2.708,1
train_5322,2,415296000,90,90,999,0,99,900,16,2586.0,1,4944.435,2609.0,2492.04,518.88,518.88,125237,55804.63,2.708,1
train_5347,1,65721600,90,90,999,0,99,110,2,3148.5,1,1765.745,10012.68,-2198.08,440.805,440.805,223237,44854.0,2.708,1
train_5383,2,652114800,90,90,999,0,99,190,15,5264.0,1,1443.48,378.67,1439.975,840.24,840.24,150237,143340.11,2.708,1
train_5388,1,31507200,90,90,999,0,99,900,3,3244.0,5,237.0,6454.8,237.0,597.84,597.84,150237,105922.645,2.708,1
train_5394,1,375984000,90,90,999,0,99,110,15,4523.5,1,9495.205,5450.035,4328.04,751.38,751.38,172237,130841.02,2.708,1
train_5435,1,31507200,90,90,999,0,99,110,18,6604.5,1,237.0,37788.005,-10309.985,1001.11,1001.11,150237,123064.775,2.708,1
train_5440,1,36604800,90,90,999,0,99,190,18,4852.5,1,6769.26,36640.3,-27343.115,790.86,790.86,125237,93986.9,2.708,1
train_5461,2,428515200,90,90,999,0,99,150,14,1192.0,1,6731.905,8778.215,-2111.74,303.85,303.85,140237,137825.45,2.708,1
train_5462,2,344448000,90,90,999,0,99,110,12,4711.0,1,2460.415,6943.435,-5.52,773.88,773.88,200237,169223.06,2.708,1
train_5472,1,552063600,90,90,999,0,99,150,2,2402.0,2,360.405,358.55,237.0,453.5,453.5,150237,135349.285,2.708,1
train_5476,1,381340800,90,90,999,0,99,150,14,1192.0,2,237.0,750.175,-284.0,303.85,303.85,75237,58756.725,2.708,1
train_5484,1,84124800,90,90,999,0,99,190,5,12811.5,1,180149.505,138728.155,10059.21,1745.94,1745.94,100237,745.655,2.708,1
train_5490,2,215625600,90,90,999,0,99,110,18,3893.2,1,7302.235,10695.14,4462.8,675.745,675.745,250237,145907.585,2.708,1
train_5504,2,341856000,90,90,999,0,99,110,18,4242.0,1,6151.21,6895.77,4081.84,717.62,717.62,350237,249351.115,2.708,1
train_5534,1,31507200,90,90,999,0,99,150,9,8543.0,1,2230.44,2245.08,70.175,1233.72,1233.72,350237,228901.08,2.708,1
train_5557,1,557420400,90,90,999,0,99,110,12,4276.5,1,7230.565,17838.065,-4181.02,721.74,721.74,267237,241754.15,2.708,1
train_5568,2,391708800,90,90,999,0,99,900,16,12511.0,1,6922.355,25087.1,3048.005,1709.88,1709.88,350237,242786.91,2.708,1
train_5588,1,307555200,90,90,999,0,99,170,17,2737.0,1,1237.0,738.32,-548.73,362.0,362.0,85237,63211.7,2.708,1
train_5598,2,410198400,90,90,999,0,99,900,14,6808.5,1,238.495,21981.47,-14305.8,894.15,894.15,235237,173432.375,2.708,1
train_5622,1,407520000,90,90,999,0,99,190,14,6229.5,1,13221.8,7952.63,2072.94,956.1,956.1,225237,203334.6,2.708,1
train_5628,1,399657600,90,90,999,0,99,170,14,1192.0,1,2724.1,2028.285,905.5,303.85,303.85,220237,167796.355,2.708,1
train_5664,1,507571200,90,90,999,0,99,150,2,2157.0,1,1005.0,4028.675,592.415,429.0,429.0,100237,17210.015,2.708,1
train_5687,1,181324800,90,90,999,0,99,110,18,9127.5,1,8401.02,12132.65,5362.4,1303.86,1303.86,250237,237.0,2.708,1
train_5697,1,31507200,90,90,999,0,99,900,12,9127.5,1,34178.145,25879.005,6638.16,1303.86,1303.86,150237,237.0,2.708,1
train_5702,1,31507200,90,90,999,0,99,900,18,5002.375,1,53369.825,32212.935,6846.0,808.845,808.845,78237,20215.86,2.708,1
train_5705,1,31507200,90,90,999,0,99,110,17,4001.0,1,28290.12,19575.44,2001.5,688.68,688.68,100237,64942.96,2.979,1
train_5712,1,262800000,90,90,999,0,99,190,5,6372.0,1,832.975,1737.695,-652.465,973.2,973.2,125237,91382.725,2.708,1
train_5741,2,141840000,90,90,999,0,99,110,15,8663.0,1,13092.035,1523.32,6972.315,1248.12,1248.12,135237,83802.995,2.708,1
